11.6271 	INFO 	Loaded monitor calibration from ['2025_10_07 13:12']
18.6173 	EXP 	Created text_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_instructions', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.6216 	EXP 	Created fix = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fix', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
18.6231 	EXP 	Created stimuli = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='stimuli', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.6246 	EXP 	Created blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='blank_screen', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.6294 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='The End', units='height', win=Window(...), wrapWidth=1)
0.1413 	INFO 	Keyboard events cleared
0.1406 	EXP 	text1_arial: font = 'Arial'
0.1406 	EXP 	text1_verdana: font = 'verdana'
0.1406 	EXP 	text1_tahoma: font = 'tahoma'
0.1406 	EXP 	text1_ravie: font = 'RAVIE'
0.1406 	EXP 	text1_jokerman: font = 'JOKERMAN'
0.1406 	EXP 	text_title: autoDraw = True
0.1406 	EXP 	text1_arial: autoDraw = True
0.1406 	EXP 	text1_verdana: autoDraw = True
0.1406 	EXP 	text1_tahoma: autoDraw = True
0.1406 	EXP 	text1_ravie: autoDraw = True
0.1406 	EXP 	text1_jokerman: autoDraw = True
0.1406 	EXP 	text_dismiss: autoDraw = True
0.1406 	EXP 	text1_arial: height = np.float64(0.05)
0.1406 	EXP 	text1_arial: height = np.float64(0.05)
0.1406 	EXP 	text1_arial: height = np.float64(0.05)
0.1406 	EXP 	text1_arial: text = 'I am Arial abcdefghijklmnopqrstuvwxyz123'
0.1406 	EXP 	text1_verdana: height = np.float64(0.05)
0.1406 	EXP 	text1_verdana: height = np.float64(0.05)
0.1406 	EXP 	text1_verdana: height = np.float64(0.05)
0.1406 	EXP 	text1_verdana: text = 'I am Verdana abcdefghijklmnopqrstuvwxyz123'
0.1406 	EXP 	text1_tahoma: height = np.float64(0.05)
0.1406 	EXP 	text1_tahoma: height = np.float64(0.05)
0.1406 	EXP 	text1_tahoma: height = np.float64(0.05)
0.1406 	EXP 	text1_tahoma: text = 'I am Tahoma abcdefghijklmnopqrstuvwxyz123'
0.1406 	EXP 	text1_ravie: height = np.float64(0.05)
0.1406 	EXP 	text1_ravie: height = np.float64(0.05)
0.1406 	EXP 	text1_ravie: height = np.float64(0.05)
0.1406 	EXP 	text1_ravie: text = 'I am Ravie abcdefghijklmnopqrstuvwxyz123'
0.1406 	EXP 	text1_jokerman: height = np.float64(0.05)
0.1406 	EXP 	text1_jokerman: height = np.float64(0.05)
0.1406 	EXP 	text1_jokerman: height = np.float64(0.05)
0.1406 	EXP 	text1_jokerman: text = 'I am Jokerman abcdefghijklmnopqrstuvwxyz123'
1.9036 	EXP 	Device response: <KeyPress from None: t=1.8821819999720901, value=space, duration=None>
1.9058 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.9707 	DATA 	Keypress: space
1.9903 	INFO 	Keyboard events cleared
1.9893 	EXP 	text_title: autoDraw = False
1.9893 	EXP 	text1_arial: autoDraw = False
1.9893 	EXP 	text1_verdana: autoDraw = False
1.9893 	EXP 	text1_tahoma: autoDraw = False
1.9893 	EXP 	text1_ravie: autoDraw = False
1.9893 	EXP 	text1_jokerman: autoDraw = False
1.9893 	EXP 	text_dismiss: autoDraw = False
1.9893 	EXP 	text_instructions: height = np.float64(0.05)
1.9893 	EXP 	text_instructions: height = np.float64(0.05)
1.9893 	EXP 	text_instructions: height = np.float64(0.05)
1.9893 	EXP 	text_instructions: text = 'In the following task, you will need to report the color of the word. \n- If the word is presented in blue, press j\n- If the word is presented in red, press k\n- If the word is presented in green, press l\n\npress the space key to start'
1.9893 	EXP 	text_instructions: autoDraw = True
3.2757 	EXP 	Device response: <KeyPress from None: t=3.261506200011354, value=space, duration=None>
3.3031 	EXP 	Imported trials_color.xlsx as conditions, 4 conditions, 6 params
3.3041 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'task': 'color', 'word': 'Ravie', 'color': 'black', 'font': 'RAVIE', 'correctresponse': 'Ravie', 'font_variable': '$font_main4', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.3380 	EXP 	Device response: <KeyPress from None: t=1.8821819999720901, value=space, duration=1.4501915000146255>
3.3428 	DATA 	Keypress: space
3.3548 	EXP 	text_instructions: autoDraw = False
3.3548 	EXP 	stimuli: foreColor = <psychopy.colors.Color: black, alpha=1.0>
3.3548 	EXP 	stimuli: height = np.float64(0.25)
3.3548 	EXP 	stimuli: height = np.float64(0.25)
3.3548 	EXP 	stimuli: height = np.float64(0.25)
3.3548 	EXP 	stimuli: text = 'Ravie'
3.3548 	EXP 	stimuli: font = 'RAVIE'
3.3548 	EXP 	fix: autoDraw = True
3.7559 	INFO 	Keyboard events cleared
3.7545 	EXP 	fix: autoDraw = False
3.7545 	EXP 	stimuli: autoDraw = True
3.7545 	EXP 	stimuli: height = np.float64(0.25)
3.7545 	EXP 	stimuli: height = np.float64(0.25)
3.7545 	EXP 	stimuli: height = np.float64(0.25)
3.7545 	EXP 	stimuli: text = 'Ravie'
4.9081 	EXP 	Device response: <KeyPress from None: t=4.896429400017951, value=j, duration=None>
4.9157 	DATA 	Keypress: j
4.9357 	EXP 	fix: autoDraw = False
4.9357 	EXP 	stimuli: autoDraw = False
4.9357 	EXP 	blank_screen: autoDraw = True
4.9902 	EXP 	Device response: <KeyPress from None: t=4.896429400017951, value=j, duration=0.08694999996805564>
5.9232 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'task': 'color', 'word': 'friend', 'color': 'blue', 'font': 'Verdana', 'correctresponse': 'bluefriend', 'font_variable': '$font_main2', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
5.9690 	EXP 	blank_screen: autoDraw = False
5.9690 	EXP 	stimuli: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
5.9690 	EXP 	stimuli: height = np.float64(0.25)
5.9690 	EXP 	stimuli: height = np.float64(0.25)
5.9690 	EXP 	stimuli: height = np.float64(0.25)
5.9690 	EXP 	stimuli: text = 'friend'
5.9690 	EXP 	stimuli: font = 'Verdana'
5.9690 	EXP 	fix: autoDraw = True
6.6186 	INFO 	Keyboard events cleared
6.6171 	EXP 	fix: autoDraw = False
6.6171 	EXP 	stimuli: autoDraw = True
6.6171 	EXP 	stimuli: height = np.float64(0.25)
6.6171 	EXP 	stimuli: height = np.float64(0.25)
6.6171 	EXP 	stimuli: height = np.float64(0.25)
6.6171 	EXP 	stimuli: text = 'friend'
6.9746 	EXP 	Device response: <KeyPress from None: t=6.970313099969644, value=k, duration=None>
6.9813 	DATA 	Keypress: k
7.0015 	EXP 	fix: autoDraw = False
7.0015 	EXP 	stimuli: autoDraw = False
7.0015 	EXP 	blank_screen: autoDraw = True
7.0739 	EXP 	Device response: <KeyPress from None: t=6.970313099969644, value=k, duration=0.10033320001093671>
7.9853 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'task': 'color', 'word': 'other', 'color': 'green', 'font': 'Tahoma\xa0', 'correctresponse': 'greenother', 'font_variable': '$font_main3', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
8.0817 	EXP 	blank_screen: autoDraw = False
8.0817 	EXP 	stimuli: foreColor = <psychopy.colors.Color: green, alpha=1.0>
8.0817 	EXP 	stimuli: height = np.float64(0.25)
8.0817 	EXP 	stimuli: height = np.float64(0.25)
8.0817 	EXP 	stimuli: height = np.float64(0.25)
8.0817 	EXP 	stimuli: text = 'other'
8.0817 	EXP 	stimuli: font = 'Tahoma\xa0'
8.0817 	EXP 	fix: autoDraw = True
8.5696 	EXP 	Device response: <KeyPress from None: t=8.560224700020626, value=l, duration=None>
8.5724 	DATA 	Keypress: l
8.8036 	EXP 	Device response: <KeyPress from None: t=8.560224700020626, value=l, duration=0.23713189997943118>
9.1158 	INFO 	Keyboard events cleared
9.1146 	EXP 	fix: autoDraw = False
9.1146 	EXP 	stimuli: autoDraw = True
9.1146 	EXP 	stimuli: height = np.float64(0.25)
9.1146 	EXP 	stimuli: height = np.float64(0.25)
9.1146 	EXP 	stimuli: height = np.float64(0.25)
9.1146 	EXP 	stimuli: text = 'other'
9.2052 	DATA 	Keypress: l
9.2176 	EXP 	Device response: <KeyPress from None: t=9.203604399983305, value=l, duration=None>
9.2330 	EXP 	fix: autoDraw = False
9.2330 	EXP 	stimuli: autoDraw = False
9.2330 	EXP 	blank_screen: autoDraw = True
9.3676 	EXP 	Device response: <KeyPress from None: t=9.203604399983305, value=l, duration=0.14913229999365285>
10.2184 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'task': 'color', 'word': 'self', 'color': 'red', 'font': 'Arial', 'correctresponse': 'redself', 'font_variable': '$font_main1', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
10.2624 	EXP 	blank_screen: autoDraw = False
10.2624 	EXP 	blank_screen: autoDraw = False
10.2624 	EXP 	stimuli: foreColor = <psychopy.colors.Color: red, alpha=1.0>
10.2624 	EXP 	stimuli: height = np.float64(0.25)
10.2624 	EXP 	stimuli: height = np.float64(0.25)
10.2624 	EXP 	stimuli: height = np.float64(0.25)
10.2624 	EXP 	stimuli: text = 'self'
10.2624 	EXP 	stimuli: font = 'Arial'
10.2624 	EXP 	fix: autoDraw = True
10.9289 	INFO 	Keyboard events cleared
10.9280 	EXP 	fix: autoDraw = False
10.9280 	EXP 	stimuli: autoDraw = True
10.9280 	EXP 	stimuli: height = np.float64(0.25)
10.9280 	EXP 	stimuli: height = np.float64(0.25)
10.9280 	EXP 	stimuli: height = np.float64(0.25)
10.9280 	EXP 	stimuli: text = 'self'
11.2131 	EXP 	Device response: <KeyPress from None: t=11.211176400014665, value=j, duration=None>
11.2163 	DATA 	Keypress: j
11.2284 	EXP 	fix: autoDraw = False
11.2284 	EXP 	stimuli: autoDraw = False
11.2284 	EXP 	blank_screen: autoDraw = True
11.3352 	EXP 	Device response: <KeyPress from None: t=11.211176400014665, value=j, duration=0.11904709995724261>
12.2239 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
12.3097 	INFO 	Keyboard events cleared
12.3086 	EXP 	blank_screen: autoDraw = False
12.3086 	EXP 	blank_screen: autoDraw = False
12.3086 	EXP 	text_instructions: height = np.float64(0.05)
12.3086 	EXP 	text_instructions: height = np.float64(0.05)
12.3086 	EXP 	text_instructions: height = np.float64(0.05)
12.3086 	EXP 	text_instructions: text = 'In the following task, you will need to report the identity of the word.\n- If the word is self, press k\n- If the word is friend, press j\n- If the word is other, press l\n\npress the space key to start'
12.3086 	EXP 	text_instructions: autoDraw = True
14.4785 	EXP 	Device response: <KeyPress from None: t=14.47481450001942, value=space, duration=None>
14.5052 	EXP 	Imported trials_identity.xlsx as conditions, 4 conditions, 6 params
14.5062 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'task': 'identity', 'word': 'other', 'color': 'green', 'font': 'Tahoma\xa0', 'correctresponse': 'greenother', 'font_variable': '$font_main3', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
14.5433 	DATA 	Keypress: space
14.5561 	EXP 	text_instructions: autoDraw = False
14.5561 	EXP 	stimuli: foreColor = <psychopy.colors.Color: green, alpha=1.0>
14.5561 	EXP 	stimuli: height = np.float64(0.25)
14.5561 	EXP 	stimuli: height = np.float64(0.25)
14.5561 	EXP 	stimuli: height = np.float64(0.25)
14.5561 	EXP 	stimuli: text = 'other'
14.5561 	EXP 	stimuli: font = 'Tahoma\xa0'
14.5561 	EXP 	fix: autoDraw = True
14.6084 	EXP 	Device response: <KeyPress from None: t=3.261506200011354, value=space, duration=11.33049939997727>
15.2576 	INFO 	Keyboard events cleared
15.2562 	EXP 	fix: autoDraw = False
15.2562 	EXP 	stimuli: autoDraw = True
15.2562 	EXP 	stimuli: height = np.float64(0.25)
15.2562 	EXP 	stimuli: height = np.float64(0.25)
15.2562 	EXP 	stimuli: height = np.float64(0.25)
15.2562 	EXP 	stimuli: text = 'other'
15.6600 	EXP 	Device response: <KeyPress from None: t=15.645760099985637, value=j, duration=None>
15.6650 	DATA 	Keypress: j
15.6746 	EXP 	fix: autoDraw = False
15.6746 	EXP 	stimuli: autoDraw = False
15.6746 	EXP 	blank_screen: autoDraw = True
15.7754 	EXP 	Device response: <KeyPress from None: t=15.645760099985637, value=j, duration=0.11947640002472326>
16.6605 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'task': 'identity', 'word': 'friend', 'color': 'blue', 'font': 'Verdana', 'correctresponse': 'bluefriend', 'font_variable': '$font_main2', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
16.7052 	EXP 	blank_screen: autoDraw = False
16.7052 	EXP 	blank_screen: autoDraw = False
16.7052 	EXP 	stimuli: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
16.7052 	EXP 	stimuli: height = np.float64(0.25)
16.7052 	EXP 	stimuli: height = np.float64(0.25)
16.7052 	EXP 	stimuli: height = np.float64(0.25)
16.7052 	EXP 	stimuli: text = 'friend'
16.7052 	EXP 	stimuli: font = 'Verdana'
16.7052 	EXP 	fix: autoDraw = True
17.2875 	INFO 	Keyboard events cleared
17.2866 	EXP 	fix: autoDraw = False
17.2866 	EXP 	stimuli: autoDraw = True
17.2866 	EXP 	stimuli: height = np.float64(0.25)
17.2866 	EXP 	stimuli: height = np.float64(0.25)
17.2866 	EXP 	stimuli: height = np.float64(0.25)
17.2866 	EXP 	stimuli: text = 'friend'
17.4043 	EXP 	Device response: <KeyPress from None: t=17.38829580001766, value=k, duration=None>
17.4077 	DATA 	Keypress: k
17.4204 	EXP 	fix: autoDraw = False
17.4204 	EXP 	stimuli: autoDraw = False
17.4204 	EXP 	blank_screen: autoDraw = True
17.5404 	EXP 	Device response: <KeyPress from None: t=17.38829580001766, value=k, duration=0.14337819995125756>
18.4067 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'task': 'identity', 'word': 'self', 'color': 'red', 'font': 'Arial', 'correctresponse': 'redself', 'font_variable': '$font_main1', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
18.4525 	EXP 	blank_screen: autoDraw = False
18.4525 	EXP 	blank_screen: autoDraw = False
18.4525 	EXP 	stimuli: foreColor = <psychopy.colors.Color: red, alpha=1.0>
18.4525 	EXP 	stimuli: height = np.float64(0.25)
18.4525 	EXP 	stimuli: height = np.float64(0.25)
18.4525 	EXP 	stimuli: height = np.float64(0.25)
18.4525 	EXP 	stimuli: text = 'self'
18.4525 	EXP 	stimuli: font = 'Arial'
18.4525 	EXP 	fix: autoDraw = True
19.3856 	INFO 	Keyboard events cleared
19.3843 	EXP 	fix: autoDraw = False
19.3843 	EXP 	stimuli: autoDraw = True
19.3843 	EXP 	stimuli: height = np.float64(0.25)
19.3843 	EXP 	stimuli: height = np.float64(0.25)
19.3843 	EXP 	stimuli: height = np.float64(0.25)
19.3843 	EXP 	stimuli: text = 'self'
19.6382 	EXP 	Device response: <KeyPress from None: t=19.624409599986393, value=l, duration=None>
19.6434 	DATA 	Keypress: l
19.6526 	EXP 	fix: autoDraw = False
19.6526 	EXP 	stimuli: autoDraw = False
19.6526 	EXP 	blank_screen: autoDraw = True
19.8210 	EXP 	Device response: <KeyPress from None: t=19.624409599986393, value=l, duration=0.18110290000913665>
20.6377 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'task': 'identity', 'word': 'Jokerman', 'color': 'black', 'font': 'JOKERMAN', 'correctresponse': 'Jokerman', 'font_variable': '$font_main5', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
20.7043 	EXP 	blank_screen: autoDraw = False
